# eRASS:3 (Ramos-Ceja+2026, J/A+A/712/A171/dr2mg) Gaia counterparts with matchflag=1, 0.05<=pany<0.5, parallax>2 mas at >5 sigma, M_G>4.5, below the main sequence or on the WD side, separation <3in (243 rows); 'known' = VSX/SIMBAD/Downes/Ritter-Kolb/Gentile Fusillo+2021 matches.
GaiaDR3,IAUName,RAGdeg,DEGdeg,Plx,e_Plx,pmRA,pmDE,RUWE,Gmag,BPmag,RPmag,pany,pi,SepGDR3ERO,MLFlux1,DetLike0,Pstar,PQSO,UIdDR1,bprp,MG,d_ridge,env,known
4702240185479796736,3eRASS J002245.9-700530,5.6909557014,-70.09126137703,5.11264,0.519847,1.97783,16.21825,1.080155,20.11376,21.70492,18.80824,0.391913,0.999999,2.103479,2.17329e-14,9.43697,0.999978,0.0,0,2.89668,13.656986067565985,2.350506076678485,12.229334647036636,
4706452719468062336,3eRASS J002143.7-675337,5.43151131561,-67.89394891512,3.85323,0.291761,5.30066,-51.8027,1.096792,19.40714,20.92504,18.06731,0.440371,1.0,1.361907,1.95624e-14,9.40079,0.99999,0.0,100415900267,2.85773,12.336264664516886,1.156479924831837,12.15974430471805,
4711084206041186688,3eRASS J013239.0-651118,23.16071032352,-65.18854159979,4.12584,0.515571,24.03639,12.42392,1.133552,20.39977,21.43563,19.02612,0.272753,0.995125,2.7967,1.76023e-14,6.01933,0.999993,0.0,0,2.409510000000001,13.477331910157982,3.7034596490522937,11.10541536757794,
4755818837355665920,3eRASS J055705.7-661405,89.27490975781,-66.23531051901,9.86003,0.266397,-4.00351,-25.61062,1.055501,19.42784,21.47886,17.93381,0.086453,0.733441,1.754579,1.18414e-15,9.03616,0.999995,0.0,0,3.54505,14.39723118161003,1.5205982029288805,13.41811734349683,SIMBAD:OGLE LMC563.10.007293 [Low-Mass*]
4756127353441241472,3eRASS J054918.0-650311,87.32509920227,-65.05306559284,13.33206,0.267385,-22.19884,81.27467,1.071731,19.34964,21.28333,17.77806,0.104925,0.935876,0.49526,2.35916e-15,8.89888,0.999998,0.0,0,3.505269999999999,14.974126297523576,2.167354708518386,13.319309469379858,SIMBAD:2MASS J05491806-6503124 [Low-Mass*]
4756368902397891456,3eRASS J055808.0-644822,89.53325883481,-64.80639409576,5.35884,0.524819,3.34928,34.25572,1.1184,20.29709,22.11015,18.80091,0.07169,0.645909,1.068803,2.21535e-15,6.07831,0.999993,0.0,0,3.309240000000002,13.942443952082735,1.546665456419282,12.967064413163016,
4757006619157566080,3eRASS J053338.0-642016,83.40815369284,-64.33852291992,6.21097,0.207852,-6.34697,-22.96385,0.962597,19.3712,20.48762,17.79808,0.370247,0.899341,2.395918,1.03079e-14,45.5322,0.999994,0.0,108515302302,2.689540000000001,13.33699715768652,2.67395563664347,11.80189539100129,
4757050530903902336,3eRASS J053136.4-635831,82.90234669584,-63.97618854008,2.46904,0.27002,-21.87464,-15.24701,1.081071,19.61361,19.59567,19.45523,0.172691,0.660467,2.794243,4.5534e-15,10.9236,0.999998,0.0,0,0.1404399999999981,11.576250629162615,-0.7242167908751611,13.4691063655008,SIMBAD:Gaia DR3 4757050530903902336 [WhiteDwarf_Candidate]; GF21:WDJ053136.62-635834.03
4760815911534427008,3eRASS J050616.1-611620,76.56597447582,-61.27225527648,3.16979,0.305226,-6.96338,4.46125,1.049659,19.78807,21.16058,18.4515,0.382247,0.999998,2.06557,4.39984e-15,6.25314,0.999992,0.0,0,2.70908,12.29322245483921,1.5674722477287784,11.852996864056497,
4760972175329507712,3eRASS J051458.0-605231,78.74194517109,-60.87563799067,4.01619,0.236936,7.5519,-6.58635,1.052489,19.64911,21.03924,18.26445,0.495113,1.0,0.94295,6.05117e-15,12.9946,0.999992,0.0,107715001596,2.774789999999999,12.66818125225812,1.7373414864788312,12.006101790019112,
4761791826889572736,3eRASS J045144.7-603308,72.938315883,-60.55229358792,2.60184,0.407645,-0.47519,27.13871,0.986013,20.16212,21.63642,18.85912,0.435422,0.999175,2.989451,5.39696e-15,7.16887,0.999993,0.0,0,2.7773000000000003,12.238522930663551,1.3002142015147715,12.01076842252538,
4769571112173493248,3eRASS J052437.2-552640,81.15429537271,-55.44415927435,2.25257,0.29612,-0.675,-11.70494,1.100383,19.82922,20.91939,18.608,0.368707,0.968235,2.442543,6.35049e-15,6.26957,0.999936,0.0,0,2.3113899999999994,11.592611479146443,2.117122259724251,10.842705895149528,
4772274162725732224,3eRASS J053051.9-514844,82.71623251167,-51.81301817432,4.08792,0.735186,13.21278,8.04506,1.019135,20.65259,21.43819,19.40661,0.413313,1.0,2.053946,5.78117e-15,7.91014,0.999998,0.0,0,2.031579999999998,13.710101940649778,5.130182257387036,10.64723021961963,
4775969891889994368,3eRASS J043338.5-551207,68.41175221195,-55.20225480776,2.23522,0.327628,-3.54308,-4.91487,1.086128,19.76885,20.75781,18.48149,0.36279,1.0,2.458223,8.02513e-15,9.21237,0.999973,0.0,106714401296,2.2763199999999983,11.515451373545368,2.1550752881085486,10.828922562153316,
4785326117367065344,3eRASS J050229.8-493133,75.62368142758,-49.52547045831,3.92011,0.57567,10.11627,-10.56539,1.045425,20.59412,21.12729,19.33546,0.39742,0.999993,1.85016,8.2758e-15,6.36313,0.999987,0.0,0,1.7918299999999974,13.560611268422116,5.6552047963464185,9.86247528967647,
4802864328557871488,3eRASS J054043.8-432128,85.18384173172,-43.35801299024,2.09273,0.383792,-4.61729,1.96071,1.053497,20.02544,21.39989,18.92293,0.471152,0.990532,2.793044,1.02736e-14,6.97127,0.999996,0.0,0,2.4769599999999983,11.629006000570437,1.641885654054395,11.31405856864227,
4803807773958795648,3eRASS J055850.4-420916,89.71044721331,-42.15522172868,2.8257,0.350452,-0.68794,5.63515,1.120379,19.99014,21.1184,18.63268,0.410985,1.0,2.191454,1.2062e-14,8.55519,0.99999,0.0,0,2.4857200000000006,12.245770258085386,2.227307898779843,11.327128063241144,
4805604169799631232,3eRASS J053303.6-425309,83.26446440058,-42.88571267021,4.76628,0.290181,2.29831,-6.23703,1.092046,19.7058,21.06014,18.32667,0.416259,1.0,1.802846,9.52682e-15,7.48759,0.99999,0.0,0,2.7334700000000005,13.09669775916993,2.2926740181197083,11.9167821725425,
4814068863144582400,3eRASS J050123.4-405235,75.34681647256,-40.87637033892,2.93717,0.307146,5.03941,21.13602,0.962335,19.86279,20.95774,18.57864,0.222626,0.999378,2.637587,1.04824e-14,6.36111,0.999993,0.0,0,2.379100000000001,12.202435418561029,2.5162775732496705,10.97892344397432,
4857988721972789888,3eRASS J035954.9-360502,59.97849447591,-36.08482916591,3.11003,0.440171,6.06851,6.41256,1.025899,20.18126,21.13684,18.83545,0.476507,0.541037,2.804556,1.0591e-14,7.7271,0.99999,0.0,0,2.301389999999998,12.645082891712352,3.202417491504699,10.838775660477095,
4897090134299843968,3eRASS J041207.4-233721,63.03163516335,-23.62279906292,2.82983,0.351499,-1.83079,6.45146,1.041094,19.68686,20.99353,18.42808,0.472246,1.0,1.865019,1.44328e-14,6.13737,0.999943,0.0,0,2.5654499999999985,11.945661731897912,1.652765027581804,11.465589077059386,
4906812810681682176,3eRASS J004356.3-593816,10.98395246192,-59.63735361333,2.66654,0.44994,23.8994,-12.94853,1.019972,20.24779,21.40157,18.86922,0.450604,0.886002,2.81934,1.89737e-14,10.5869,0.999993,0.0,0,2.532350000000001,12.377530513972182,2.1922327601033835,11.396697758805685,
4921397660626974592,3eRASS J003055.8-551235,7.73324592746,-55.20980204166,6.34256,0.20775,84.05718,66.80864,0.989741,18.95155,20.71476,17.59592,0.432401,0.99687,0.933584,2.2037e-14,8.99553,0.999981,0.0,0,3.1188399999999987,12.962872921483555,1.0051678707215697,12.665051067828523,
4956515611044868480,3eRASS J015740.9-434740,29.42040885029,-43.7947517053,2.17186,0.148578,13.54474,10.31511,0.993832,18.78795,18.71331,19.0389,0.301324,0.999998,0.535457,1.56028e-14,6.16662,5e-05,0.0,0,-0.3255900000000018,10.47210913407973,-0.3216450664984975,13.139940759524537,SIMBAD:GALEX J015740.8-434741 [WhiteDwarf]; GF21:WDJ015740.88-434741.27
5052161616444515456,3eRASS J025737.3-323901,44.40570566737,-32.64960717091,5.09109,0.851095,35.75705,-28.52116,1.122196,20.67738,21.47131,19.22426,0.31796,1.0,2.749702,1.18457e-14,6.0561,0.99999,0.0,0,2.247049999999998,14.21143387269198,4.947277537552779,10.815462010261593,
5095843456774203264,3eRASS J040723.5-191000,61.84859384529,-19.16747203918,2.88553,0.332873,12.22202,22.18357,1.020954,19.64239,20.84519,18.30597,0.494737,0.999957,2.495347,1.5901e-14,7.29353,0.99996,0.0,106110800533,2.5392200000000003,11.943517969495678,1.733640349432381,11.406947465186304,
5145999917352870016,3eRASS J023055.7-151230,37.73232999281,-15.20897124937,4.42799,0.547119,-15.70562,-33.79813,1.061506,20.11561,21.32119,18.88182,0.283913,0.986333,2.294701,2.97629e-14,15.0911,0.999988,0.0,0,2.4393700000000003,13.346643157070323,3.486642896766389,11.229619538534998,
5162993591114812032,3eRASS J032644.0-105736,51.68432906984,-10.96043776313,7.03897,0.876537,-26.13618,-58.81425,1.128565,20.48922,21.63146,19.04148,0.474841,1.0,2.873649,1.47743e-14,8.94292,0.999994,0.0,105010200275,2.5899800000000006,14.72676557124836,4.363295812943745,11.533159106043309,
5194659693498442112,3eRASS J073820.7-825038,114.58105766607,-82.84433510102,2.16839,0.21069,-4.97647,21.33115,1.087376,19.48057,19.7551,19.06781,0.496372,1.0,2.709443,1.57285e-13,512.434,0.999999,1e-06,112417400030,0.6872899999999973,11.161256978850677,7.151049880711269,14.4846697762789,VSX:ASASSN-15ev [UGSU]; SIMBAD:ASASSN -15ev [CataclyV*]; RKcat:J0738-8250 [DN]; GF21:WDJ073819.50-825039.94
5196489658804841856,3eRASS J084009.9-803707,130.03854473917,-80.61937796567,4.95642,0.294234,-0.11054,21.05634,0.972792,19.4647,20.96796,18.10278,0.373691,0.999967,2.640579,2.66425e-14,51.5889,0.999989,0.0,0,2.8651800000000023,12.940540503808537,1.7365226544583123,12.173054909346384,
5198086458927968512,3eRASS J110549.3-812159,166.45031191207,-81.36648263257,6.12792,0.465195,-75.0267,67.49205,1.063164,20.2651,21.88139,18.79291,0.270924,0.996644,2.955365,1.25827e-14,12.0683,0.999992,0.0,0,3.088480000000001,14.201665434733917,2.3258382971576435,12.61020737392774,
5198607936676252288,3eRASS J102832.7-811503,157.13488289069,-81.25108320653,19.05712,0.141546,-167.17941,95.80318,1.0493,18.51963,20.99453,16.97933,0.281323,1.0,0.821816,2.06603e-14,25.7926,0.999998,0.0,115517100117,4.0152,14.919916343365143,1.2145521356845883,14.004949520876306,
5201350049957132160,3eRASS J110941.1-763458,167.42422054459,-76.58294110344,6.32126,0.651832,-22.13841,-0.98934,1.071203,20.50343,22.08392,18.94213,0.162802,1.0,2.400267,7.66827e-14,134.421,0.999997,0.0,117416800023,3.1417900000000003,14.507448268394924,2.487849340570607,12.706508998494638,VSX:HW Cha [INB]; SIMBAD:V* HW Cha [OrionV*]
5202588654102416768,3eRASS J095304.8-781133,148.26719907445,-78.19246980485,2.48959,0.495964,-15.8304,10.72857,1.013001,20.2541,21.18866,19.05825,0.221429,0.999963,2.386831,1.19373e-14,13.3833,0.999996,0.0,0,2.1304099999999977,12.234739154356577,3.353650920948601,10.730853349613389,
5206300704138592128,3eRASS J063551.5-824531,98.96985124836,-82.75820502099,2.56355,0.157041,83.35691,45.72118,0.932075,18.87214,20.0419,17.81625,0.131112,0.966469,2.699403,1.10822e-14,8.75527,0.999942,0.0,0,2.225649999999998,10.91634896213415,1.7234833401726526,10.792856542937791,
5219427773465418880,3eRASS J092438.4-710711,141.16002401626,-71.11999258269,3.12796,0.440141,2.81699,-10.95923,1.156917,20.08365,21.33225,18.73805,0.154196,0.996905,0.255843,7.30532e-15,7.48949,0.999984,0.0,0,2.594199999999997,12.559955953572125,2.1843452132931382,11.544783464881949,
5220043676067624064,3eRASS J081336.2-735550,123.40258415399,-73.93117396542,3.21209,0.361584,-38.35319,58.83262,1.011021,19.90634,21.09631,18.53422,0.29579,1.0,2.506998,2.45671e-14,37.334,0.99999,0.0,112216500118,2.5620899999999978,12.440278526675469,2.157048575779718,11.456333663386904,
5221875050122357248,3eRASS J082916.0-700708,127.31851882119,-70.11941367461,5.37001,0.254635,-43.6185,39.74031,1.068827,19.43216,21.0792,18.04039,0.219062,0.9899,2.401457,9.95686e-15,11.1922,0.999991,0.0,0,3.0388100000000016,13.082035472204272,1.342674754386099,12.516514189988316,
5223477515308200576,3eRASS J084609.3-691454,131.54093547636,-69.24815719875,4.38702,0.358211,0.74267,-3.78763,1.025287,19.94592,21.19026,18.57099,0.187776,0.99999,2.746704,1.50362e-14,17.9306,0.999992,0.0,112915900556,2.61927,13.156768071580048,2.7090306919414253,11.613840971063237,
5228170441388163840,3eRASS J112547.6-714416,171.44733469977,-71.73851404174,2.18524,0.39352,-3.62277,4.06706,1.343794,19.74153,20.67413,18.75577,0.141302,0.62503,2.737041,2.33055e-14,24.0987,0.999999,0.0,117616200444,1.9183600000000032,11.439025707565929,3.1931230457132163,9.996309970796649,
5229220539426154880,3eRASS J103307.2-724721,158.28069103367,-72.78882826176,10.41593,0.147322,-2.12614,18.97609,1.086587,18.57634,20.41219,17.13177,0.346602,0.667198,1.927789,1.56542e-14,15.6848,0.999995,0.0,0,3.280419999999999,13.664830262842989,1.3190139522027111,12.933887277587438,
5230806520519351936,3eRASS J102254.5-702637,155.72799256786,-70.44315685333,3.08113,0.615678,-10.64935,7.00041,1.106149,20.34987,20.98177,19.12586,0.054067,0.956827,2.478483,1.15889e-14,10.6214,0.999985,0.0,0,1.8559100000000015,12.793420112960192,4.718403611913963,10.085108713128234,
5235273458327588224,3eRASS J111552.0-673137,168.96600164017,-67.52688102948,57.53194,0.069249,534.54847,-226.8682,0.976117,16.41051,19.76545,14.85864,0.440094,0.963263,1.661668,9.94417e-15,8.26872,0.999999,0.0,0,4.906810000000002,15.210055094279198,1.4420494639070558,14.062478233189593,
5237028652521768960,3eRASS J112557.3-654444,171.48818892677,-65.74642590527,3.96686,0.141827,-47.00037,14.48096,1.030593,18.71177,19.66401,17.64041,0.069095,0.670044,2.5836,3.22793e-14,44.3188,0.999645,0.0,117015600360,2.023600000000002,11.7040043672556,3.1482886312891356,10.579157658558112,VSX:Gaia DR3 5237028652521768576 [E]
5242192577600909440,3eRASS J100025.8-721407,150.10622889774,-72.23577544854,2.16956,0.327962,-12.57966,5.11586,1.7873,19.19625,20.08913,17.84776,0.055942,0.990817,2.032398,1.41328e-14,11.3605,0.999962,0.0,114916200727,2.24137,10.878108326044968,1.632874011973488,10.809462054448549,
5261308622337643008,3eRASS J070305.6-741714,105.77123957964,-74.28743922395,5.8134,0.133035,64.2342,12.0449,1.067429,18.38732,19.03137,16.78938,0.270497,0.519895,2.363629,4.8497e-15,6.59261,0.999981,0.0,0,2.2419899999999977,12.209471031448174,2.96217128549959,10.810116979202787,
5263253585392685056,3eRASS J074514.6-722331,116.30952771757,-72.39182792646,2.49179,0.381897,-7.85401,-4.0896,1.078417,19.99929,21.28164,18.77907,0.31985,0.998911,2.169199,4.39107e-15,6.51118,0.999994,0.0,111316200901,2.502569999999998,11.98184719297701,1.903097971171135,11.35226744497527,
5265396842791747456,3eRASS J064139.7-724636,100.41600490656,-72.77747678026,5.14029,0.229408,-9.4581,41.46752,0.998832,19.2861,20.97649,17.92222,0.439882,0.999918,2.905719,4.44217e-15,7.47231,0.999992,0.0,0,3.054269999999999,12.841038106500651,1.0574719508111876,12.548408863771412,
5267118785374665984,3eRASS J071221.3-712318,108.08661187967,-71.38826913619,2.12538,0.327574,3.61879,13.97031,1.004075,20.10276,21.25295,18.84364,0.470434,0.538328,2.844451,6.64529e-15,12.9649,0.999994,0.0,111316200914,2.409309999999998,11.739942947576566,1.9666475652330977,11.104583457524631,
5268266224542248192,3eRASS J071211.9-693820,108.05084495153,-69.63965993661,2.76593,0.44924,-4.21641,12.43564,0.980661,20.33231,20.36329,20.40134,0.259936,0.999994,2.707398,5.91158e-15,9.29699,0.999998,0.0,110615902202,-0.0380500000000019,12.541515924060931,0.8411315999864062,13.466175790320332,SIMBAD:Gaia DR3 5268266224542248192 [WhiteDwarf_Candidate]; GF21:WDJ071212.22-693822.96
5268930024624548864,3eRASS J073243.7-671233,113.18304683046,-67.20858284424,2.44356,0.356543,-14.97126,24.62069,1.150582,19.59159,20.53567,18.48395,0.334337,0.958485,2.414445,6.58405e-15,10.4955,0.999938,0.0,111415600791,2.0517199999999995,11.531705036544704,2.890669047876859,10.80278777895202,
5283143441510325120,3eRASS J061129.9-671454,92.87547799452,-67.24824472766,6.48573,0.647871,-15.35603,18.98814,1.080237,20.42801,22.16326,18.99596,0.234519,0.512357,1.187036,1.96499e-15,9.03517,0.999994,0.0,0,3.167300000000001,14.487804325484625,2.4025820397683813,12.752052319193549,SIMBAD:OGLE LMC570.01.006521 [Variable*]
5284258659839457408,3eRASS J060537.0-660452,91.40388141612,-66.08059848056,4.83873,0.33994,-1.8328,50.91327,1.697387,18.42053,18.74898,16.80057,0.103562,0.520579,2.885798,4.81369e-15,40.5789,0.99997,0.0,109315604245,1.948409999999999,11.84418694627201,3.516056436024842,9.95358135258906,
5284750278961740416,3eRASS J062651.6-645854,96.71477520627,-64.98195017621,2.87503,0.417673,5.12074,50.93407,1.068187,20.21016,21.42958,18.97588,0.119141,1.0,1.170799,5.17082e-15,9.01797,0.999992,0.0,0,2.4537000000000013,12.50337190385256,2.5994724725743676,11.279355778189109,
5285250208858185344,3eRASS J070101.8-642415,105.25850518968,-64.40447195157,2.803,0.43517,-0.94616,28.69946,0.976944,20.2378,21.80047,18.89958,0.381445,0.999999,1.472294,8.23521e-15,10.4487,0.999995,0.0,0,2.9008900000000004,12.47591548880143,1.155741351378312,12.2368564786454,
5285842536387237376,3eRASS J070135.1-634637,105.39654207814,-63.77693504785,4.11303,0.228138,5.39375,27.03333,1.078477,19.33795,20.86761,18.03847,0.320313,1.0,0.152014,7.49141e-15,8.69722,0.999987,0.0,110415301332,2.829139999999999,12.408759386090662,1.3161912700596634,12.107150187116954,
5287343236615501952,3eRASS J073635.6-651908,114.14857459343,-65.31897194929,16.45268,0.262408,-85.61275,132.44311,1.071284,19.6234,21.50615,18.06922,0.260984,1.0,0.295308,9.32354e-15,12.6845,0.999997,0.0,0,3.4369300000000003,15.704583254412018,3.0266714890652704,13.160063813203324,SIMBAD:2MASS J07363587-6519104 [Low-Mass*]
5287507918546750848,3eRASS J072731.7-653732,111.88248030041,-65.62562051113,5.47925,0.350581,15.40295,-32.17224,1.020809,19.9714,20.25459,19.60921,0.20417,0.965588,0.067276,1.02311e-14,13.5056,0.999915,8.4e-05,111415601077,0.6453799999999994,13.665005581516048,9.879371048942543,14.445920912162554,SIMBAD:Gaia DR3 5287507918546750848 [WhiteDwarf]; GF21:WDJ072731.76-653731.72
5288610251968267520,3eRASS J073736.6-630631,114.40212708005,-63.10913050916,2.79666,0.490307,-22.269,33.29726,1.03986,20.22531,20.88027,18.73509,0.304597,0.813942,2.008243,3.17928e-14,64.142,0.999986,0.0,111715300466,2.14518,12.458508354204314,3.532362659177169,10.717351360525424,
5290773919054357504,3eRASS J080151.2-603619,120.4640909409,-60.60499310844,2.16913,0.302071,-6.16062,9.90468,0.992725,19.89198,21.12156,18.55217,0.1217,0.980088,2.153325,9.71182e-15,6.66184,0.999997,0.0,0,2.5693899999999985,11.573407904355864,1.269175780850409,11.476442151425331,SIMBAD:Gaia DR3 5290773919054357504 [Star]
5292225858517043840,3eRASS J072508.3-612214,111.28366196483,-61.37049581875,4.50429,0.808926,49.05201,-0.41444,1.113348,20.53051,21.75711,19.1611,0.181529,0.995688,2.330323,9.66101e-15,7.52188,0.999998,0.0,0,2.5960099999999997,13.7986417197685,3.4178235914862807,11.549769268080524,
5295343175846589824,3eRASS J074746.2-571914,116.94245972676,-57.32151276664,2.37588,0.415874,-5.17018,14.91959,1.043055,20.12744,21.38545,18.9064,0.176482,0.999969,2.814431,1.57822e-14,14.0387,0.999998,0.0,0,2.4790499999999973,12.006562508452522,2.0119644442732376,11.317176747148164,
5297201251720720384,3eRASS J090343.7-631104,135.93201466205,-63.18485910305,6.7705,0.308921,-13.23697,13.6477,3.860795,16.71962,17.3641,15.16472,0.344279,0.825139,0.995603,1.04403e-14,9.23129,0.999913,0.0,0,2.1993799999999997,10.8727237121278,1.7673724376045357,10.765106747302456,
5299005515949100288,3eRASS J091545.6-610418,138.94157417216,-61.07223901733,2.57777,0.431451,-14.97719,12.58255,1.045027,19.98465,21.2508,18.72293,0.06627,0.617754,2.843049,1.61e-14,13.3387,0.999986,0.0,0,2.52787,12.04087082539158,1.871601863451657,11.390013816362424,
5299342859845873152,3eRASS J092316.6-605204,140.8192503677,-60.86722890035,2.90851,0.580561,-0.78253,1.18692,1.143552,20.2099,20.94553,18.74906,0.093523,0.508639,2.042957,1.48973e-14,12.1993,0.999973,0.0,0,2.1964700000000015,12.52825280661203,3.4325957365442346,10.76203282627852,
5305137698446603392,3eRASS J090247.6-551827,135.69808462079,-55.30722125648,3.73992,0.331356,-42.04973,13.395,1.012305,19.90347,20.08505,20.04385,0.122637,0.853627,1.451331,6.41697e-14,79.4584,6.7e-05,0.024914,113614400085,0.0411999999999999,12.767781561897928,0.9343882400885306,13.972749551587054,SIMBAD:Gaia DR3 5305137698446603392 [WhiteDwarf_Candidate]; GF21:WDJ090247.62-551826.21
5314948709419855488,3eRASS J083452.3-573251,128.71690265051,-57.54746310112,2.69654,0.417199,6.56729,-11.76368,1.054604,20.09953,20.98504,18.95624,0.083569,0.889011,2.572922,8.98052e-15,6.52135,0.999995,0.0,0,2.0288000000000004,12.253564334599549,3.68207660290117,10.623515718397703,
5332776117932015104,3eRASS J114122.6-641015,175.34445183431,-64.17065936736,3.7482,0.077476,-27.93827,-1.05899,1.181802,17.9436,18.82844,16.9032,0.406049,1.0,1.006887,3.48214e-12,15395.9,0.999678,0.0,117415300002,1.9252400000000025,10.812713781648329,2.5479849102464023,9.986527179007355,VSX:V1033 Cen [AM]; SIMBAD:V* V1033 Cen [CataclyV*]; Downes:; RKcat:V1033 Cen [NL]
5338669813824532352,3eRASS J110311.9-590156,165.80111694336,-59.03263092041,3.3251,0.088341,32.21339,-20.67372,1.30256,18.3332,18.48667,17.84314,0.275359,0.994767,2.67436,9.94437e-14,132.362,0.000951,0.968839,-116915000148,0.6435300000000019,10.94222355465446,7.162175319919379,14.44325809922372,SIMBAD:Gaia DR3 5338669813824532352 [WhiteDwarf]; GF21:WDJ110312.20-590157.14
5339532964824671360,3eRASS J111023.5-580827,167.59888108496,-58.14157392133,2.72368,0.497674,-10.12231,5.92691,1.0243,20.22811,21.50883,18.95487,0.06847,0.483007,2.784451,4.26326e-14,41.0585,0.999978,0.0,116714700306,2.55396,12.403890409012478,2.144050548982051,11.43393886780439,
5340652095839083776,3eRASS J105853.1-563300,164.72238428572,-56.55041173911,15.81946,0.118658,-154.92431,25.43039,1.918855,16.47665,16.67607,14.65293,0.105972,0.958213,1.949464,5.20887e-13,1018.06,0.999948,0.0,116714700002,2.0231399999999997,12.472608273487538,3.918287752528135,10.575233676341512,SIMBAD:Gaia DR3 5340652095839083776 [HighPM*]
5357277050937573760,3eRASS J102717.7-523126,156.82464801068,-52.52395213974,5.11656,0.075076,11.02202,-10.77062,1.014432,17.6126,18.75715,16.43565,0.225474,0.890387,1.58989,5.84888e-14,57.4386,0.999019,0.0,115514400159,2.3215000000000003,11.157490356515655,1.6488162558675654,10.846679362403352,VSX:Gaia DR3 5357277050937573760 [VAR]; SIMBAD:Gaia DR3 5357277050937573760 [EmLine*]
5362131777028219904,3eRASS J110438.5-490211,166.16060361976,-49.03609012046,2.99968,0.235039,-0.76875,-19.23803,0.947174,19.16556,19.34833,18.98223,0.388168,0.944516,1.505547,5.02985e-14,46.7241,0.997856,0.002132,116713800175,0.3660999999999994,11.550934637520486,-1.4010961692826491,13.847939663856597,SIMBAD:Gaia DR3 5362131777028219904 [WhiteDwarf]; GF21:WDJ110438.55-490209.63
5365150176958243840,3eRASS J102415.6-475937,156.06537147591,-47.99307116839,2.5837,0.419341,-6.15336,2.62888,1.036892,20.12234,21.58631,18.81532,0.104884,0.464569,2.81191,2.99585e-14,11.3738,0.999984,0.0,0,2.770990000000001,12.183550426049573,1.2640182542161185,11.999036768694888,
5374262856315035648,3eRASS J111208.5-475956,168.03617072126,-47.99940681735,10.98274,0.766093,21.06004,18.4835,24.454302,15.92701,16.90147,14.5558,0.423593,0.571622,2.304476,2.24457e-14,14.0599,0.996487,0.0,116713800177,2.34567,11.130563512241672,1.5425542405520556,10.856178739606614,
5375044093685833088,3eRASS J111231.1-450910,168.12900966693,-45.15252595866,2.93126,0.504985,-10.51126,2.89652,1.052279,20.16968,21.29529,18.93442,0.147393,0.981653,2.503861,1.6414e-14,6.2218,0.999994,0.0,0,2.360870000000002,12.504951708291376,2.8713763621556385,10.903094842616412,
5387161330299427072,3eRASS J110524.7-452318,166.35402152482,-45.38841320049,4.81547,0.737367,-36.5457,1.54797,1.059172,20.57144,21.46229,19.08653,0.311643,0.999999,1.751494,9.11426e-14,87.4875,0.999993,0.0,116813500018,2.3757599999999996,13.984633407920604,4.308109437938191,10.965030546084272,
5392574573937549568,3eRASS J103949.5-411149,159.95692000517,-41.19718829514,2.87886,0.411254,1.85556,-1.69819,1.767368,19.23056,19.2819,18.60924,0.206495,1.0,1.155848,1.01658e-13,96.8442,0.0,0.995793,116013200050,0.6726600000000005,11.526662727471628,7.599089007611226,14.47207635209421,
5421519973449112192,3eRASS J095927.4-384933,149.86460047352,-38.82643681312,6.46935,0.24025,4.59946,-15.73213,1.011271,19.36001,21.24931,17.95953,0.217074,0.824263,1.674484,2.20329e-14,6.64598,0.999993,0.0,0,3.2897800000000004,13.414313238278428,1.052270485867961,12.944662363950636,
5430188347030259584,3eRASS J092810.6-373625,142.04519698051,-37.60739894304,4.67648,0.629893,-7.11735,0.37956,1.075992,20.48611,21.75206,19.01492,0.141291,0.688155,2.38889,1.88683e-14,6.24296,0.999998,0.0,0,2.73714,13.835705406645522,3.0199037291640174,11.926380043889102,
5446380064496869376,3eRASS J101031.8-351631,152.63256128061,-35.27533887171,3.48963,0.358797,14.49949,-21.87902,1.03344,19.74894,19.86881,19.68772,0.146689,0.994939,1.216867,2.0183e-14,7.97427,0.999887,7.6e-05,0,0.181090000000001,12.462836909184436,0.0372917073316045,13.466041124593024,SIMBAD:Gaia DR3 5446380064496869376 [WhiteDwarf_Candidate]; GF21:WDJ101031.80-351630.88
5451967095392974720,3eRASS J105923.4-312901,164.84811321902,-31.48318289959,3.01861,0.337254,-1.9484,-7.3986,0.91895,19.61378,21.0519,18.31782,0.249779,0.972819,2.726383,2.05394e-14,9.44504,0.999982,0.0,0,2.7340799999999987,12.012815032175832,1.2068336504653772,11.918377459060595,
5452531179217851520,3eRASS J110556.5-300738,166.48493595184,-30.12724065981,3.46712,0.33983,-16.0024,7.76465,0.985836,19.67598,21.24891,18.38572,0.233643,0.999067,1.963678,1.80367e-14,6.78829,0.999986,0.0,0,2.8631899999999995,12.375824366107103,1.17827952188893,12.169499459251028,
5457819422128315008,3eRASS J105144.0-265838,162.93384406452,-26.97707757409,11.53475,1.033183,-1.53082,-3.54816,1.104926,20.5013,20.58585,19.60041,0.384736,1.0,0.989166,3.9282e-14,16.6672,0.997004,0.002792,0,0.9854400000000004,15.811340931087877,10.293580154086872,14.811197089956044,
