###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57422.522956 -20.014  0.540   -36   19 c  0   0.92 118.37916  -0.70269  2042.54  8030.38 4.09 3.72 -66.8 -0.416 19.44 21.41 02a57422o0543c
57422.546668 -22.161  3.667    -5   18 c  0   1.23 118.37916  -0.70269  2205.71  7932.95 3.92 3.57 -66.7 -0.433 19.36 21.25 02a57422o0582c
57428.463435 -19.770  0.408   -45   18 c  0   0.90 118.37916  -0.70269  1375.94  9206.77 3.95 3.71 -58.8 -0.429 19.59 21.54 02a57428o0433c
57428.487404  22.401  4.400     4   18 c  0   0.83 118.37916  -0.70269  1127.95  8622.18 4.10 3.68 -59.4 -0.437 19.51 21.45 02a57428o0472c
57428.511362 -21.582  2.286    -8   19 c  0   0.80 118.37916  -0.70269  2341.51  8037.99 4.05 3.68 -59.5 -0.426 19.42 21.35 02a57428o0511c
57428.535265 -20.751  1.068   -18   19 c  0   0.97 118.37916  -0.70269  2352.12  7876.34 3.94 3.56 -60.4 -0.446 19.36 21.25 02a57428o0550c
57434.404644  20.344  1.260    26   33 c  0   1.24 118.37916  -0.70269  1036.30  8848.35 4.91 4.43 -55.2 -0.382 18.65 20.12 02a57434o0373c
57434.427386  19.487  0.653    58   38 c  0   0.95 118.37916  -0.70269   789.96  8268.08 5.24 4.59 -56.2 -0.370 18.58 20.11 02a57434o0410c
57437.403195 -19.400  1.091   -63   69 o  0   0.97 118.37916  -0.70269   979.01  9166.09 4.04 3.62 -58.9 -0.456 18.26 19.02 02a57437o0385o
57437.424813 -18.417  0.462  -156   72 o  0   1.14 118.37916  -0.70269   693.90  8582.13 4.13 3.60 -59.9 -0.457 18.19 18.91 02a57437o0423o
57437.438434 -20.467  2.857   -24   68 o  0   1.03 118.37916  -0.70269 10453.21  8625.02 4.16 3.26  81.5 -0.482 18.22 18.99 02a57437o0447o
57437.446791 -19.511  1.523   -57   87 o  0   1.11 118.37916  -0.70269  1875.93  7996.55 3.99 3.54 -61.0 -0.469 18.09 18.79 02a57437o0462o
57437.467927 -18.473  0.623  -148   92 o  0   1.08 118.37916  -0.70269  2170.24  7920.11 4.04 3.57 -61.9 -0.473 18.00 18.67 02a57437o0500o
57444.448187  19.501  0.615    58   35 o  0   0.88 118.37916  -0.70269  2439.94  7760.22 3.75 3.43 -66.4 -0.465 18.59 19.70 02a57444o0186o
57445.379514 -22.221  6.200    -5   29 o  0   1.07 118.37916  -0.70269   993.41  9196.28 4.28 3.77 -55.9 -0.448 18.87 20.30 02a57445o0354o
57445.400780  20.726  1.467    19   27 o  0   1.06 118.37916  -0.70269   706.57  8611.73 4.01 3.46 -56.0 -0.462 18.91 20.23 02a57445o0395o
57445.402933 -20.934  2.250   -15   35 o  0   0.72 118.37916  -0.70269 10466.60  8654.62 4.04 3.11  82.4 -0.472 18.94 20.25 02a57445o0399o
57445.422184 -20.508  1.167   -23   26 o  0   0.98 118.37916  -0.70269  1888.07  8027.34 3.79 3.36 -57.2 -0.466 18.87 20.14 02a57445o0436o
57445.443698 -22.041  5.867    -6   32 o  0   0.73 118.37916  -0.70269  2165.55  7911.63 3.70 3.29 -58.8 -0.477 18.81 20.03 02a57445o0477o
57452.225333 -19.385  0.589   -64   38 c  0   1.00 118.37916  -0.70269  8490.38  2754.62 4.38 3.97  29.2 -0.482 18.68 20.02 02a57452o0043c
57452.386362  21.263  1.464    11   17 c  0   1.22 118.37916  -0.70269  1143.55  9293.28 4.23 3.86 -59.1 -0.419 19.55 21.58 02a57452o0258c
57452.408269 -21.072  1.343   -14   18 c  0   0.78 118.37916  -0.70269   857.75  8706.93 4.04 3.70 -58.0 -0.428 19.59 21.61 02a57452o0301c
57452.430141 -24.947 51.000    -0   20 c  0   0.68 118.37916  -0.70269  2042.27  8122.44 3.91 3.63 -62.3 -0.424 19.57 21.60 02a57452o0344c
57452.452260  23.409 12.750     2   20 c  0   0.69 118.37916  -0.70269  2166.63  7910.74 3.93 3.64 -55.6 -0.419 19.49 21.47 02a57452o0387c
57460.358687  19.735  0.377    46   18 c  0   1.14 118.37916  -0.70269  1284.40  9075.84 4.30 3.80 -55.3 -0.424 19.41 21.31 02a57460o0303c
57460.380439 -21.883  3.000    -6   19 c  0   0.76 118.37916  -0.70269   999.33  8491.19 4.17 3.73 -57.4 -0.428 19.47 21.40 02a57460o0346c
57460.402159 -21.096  1.457   -13   19 c  0   0.70 118.37916  -0.70269  2178.14  7909.30 3.90 3.57 -61.7 -0.436 19.45 21.33 02a57460o0389c
57460.423880 -24.087 23.500    -1   20 c  0   0.82 118.37916  -0.70269  2163.86  7912.12 4.14 3.71 -56.8 -0.420 19.32 21.21 02a57460o0432c
57464.338388  18.415  0.286   156   45 o  0   1.19 118.37916  -0.70269  1035.02  8794.84 4.45 3.64 -59.5 -0.468 18.45 19.50 02a57464o0272o
57464.360034  19.808  1.237    43   54 o  0   0.93 118.37916  -0.70269   746.95  8209.82 4.37 3.46 -59.5 -0.481 18.44 19.44 02a57464o0315o
57464.372190  18.824  0.753   107   81 o  0   0.57 118.37916  -0.70269 10502.41  8253.36 4.36 2.86  85.2 -0.470 18.49 19.55 02a57464o0339o
57464.381904  20.227  1.500    30   44 o  0   1.12 118.37916  -0.70269  1926.97  7627.37 3.96 3.33 -62.7 -0.498 18.40 19.38 02a57464o0358o
57464.403696  22.497 16.889     4   62 o  0   0.54 118.37916  -0.70269  2164.58  7903.95 3.80 3.28 -64.2 -0.507 18.35 19.28 02a57464o0401o
57472.326032 -21.314  8.154   -11   88 o  0   0.90 118.37916  -0.70269  1093.45  9151.87 3.25 2.78 -58.1 -0.610 17.83 19.26 02a57472o0228o
57472.347086 -18.924  0.822   -98   80 o  0   0.93 118.37916  -0.70269   802.03  8569.22 3.58 2.85 -37.1 -0.493 18.01 19.40 02a57472o0266o
57472.368039 -19.823  1.612   -43   69 o  0   0.97 118.37916  -0.70269  1987.25  7984.10 3.97 2.72 -21.1 -0.529 18.01 19.33 02a57472o0305o
57472.389050 -19.446  1.446   -60   87 o  0   0.53 118.37916  -0.70269  2148.25  7908.63 4.07 2.84 -18.7 -0.510 17.87 19.15 02a57472o0344o
57476.315173  21.140  2.143    13   27 o  0   1.16 118.37916  -0.70269  1369.95  8816.72 4.17 3.58 -57.9 -0.472 18.97 20.54 02a57476o0207o
57476.332430 -19.568  0.558   -54   30 o  0   0.81 118.37916  -0.70269  1088.09  8233.31 4.18 3.51 -59.5 -0.479 18.98 20.55 02a57476o0242o
57476.353109   0.000 20.120     0   32 o  0   0.69 118.37916  -0.70269  2263.53  7653.00 3.85 3.35 -64.1 -0.491 18.97 20.51 02a57476o0284o
57476.374720  21.674  4.471     8   35 o  0   0.68 118.37916  -0.70269  2149.64  7907.38 4.14 3.63 -58.7 -0.459 18.85 20.45 02a57476o0327o
57480.316361 -19.789  0.411   -44   18 c  0   0.99 118.37916  -0.70269   977.49  9108.42 4.22 3.82 -58.5 -0.430 19.47 21.43 02a57480o0220c
57480.339041 -21.942  3.133    -6   19 c  0   0.81 118.37916  -0.70269   693.36  8525.42 4.14 3.75 -57.2 -0.422 19.46 21.40 02a57480o0265c
57480.351186 -20.064  0.536   -34   18 c  0   0.84 118.37916  -0.70269 10451.26  8570.72 4.36 3.47  81.0 -0.420 19.50 21.45 02a57480o0289c
57480.361733 -21.342  1.889   -11   20 c  0   0.77 118.37916  -0.70269  1877.73  7959.86 3.93 3.59 -59.8 -0.434 19.43 21.32 02a57480o0310c
57480.384533 -20.593  1.059   -21   22 c  0   0.75 118.37916  -0.70269  2154.13  7903.31 3.96 3.66 -58.7 -0.429 19.30 21.17 02a57480o0355c
57490.260820 -21.239  1.852   -12   22 c  0   1.13 118.37916  -0.70269  1008.99  8967.14 4.21 3.97 -65.8 -0.429 19.09 20.70 02a57490o0179c
57490.278469  21.041  1.719    14   24 c  0   1.03 118.37916  -0.70269   721.40  8382.73 4.24 3.97 -66.1 -0.416 19.06 20.68 02a57490o0213c
57490.288891  22.897 10.167     2   26 c  0   0.81 118.37916  -0.70269 10477.15  8426.75 4.37 3.66  80.6 -0.426 19.12 20.72 02a57490o0233c
57490.296801  22.138  4.077     5   21 c  0   1.03 118.37916  -0.70269  1922.94  7799.25 4.01 3.73 -64.3 -0.422 19.10 20.68 02a57490o0248c
57490.314555  21.516  2.545     9   23 c  0   1.03 118.37916  -0.70269  2156.52  7898.41 4.04 3.80 -64.3 -0.411 19.02 20.59 02a57490o0282c
57491.255321 -21.086  2.226   -13   30 c  0   0.94 118.37916  -0.70269  1445.94  8988.44 4.31 3.99 -62.2 -0.427 18.87 20.30 02a57491o0086c
57491.272887  20.497  1.245    23   29 c  0   1.19 118.37916  -0.70269  1156.92  8403.12 4.53 4.11 -59.7 -0.409 18.81 20.29 02a57491o0120c
57491.291171 -19.796  0.590   -44   26 c  0   1.04 118.37916  -0.70269  2333.26  7822.05 4.17 3.90 -58.1 -0.411 18.84 20.25 02a57491o0155c
57491.308793 -21.537  3.684    -9   32 c  0   0.94 118.37916  -0.70269  2159.39  7900.92 4.37 4.04 -54.1 -0.394 18.73 20.18 02a57491o0189c
57493.266816 -20.594  2.205   -21   46 o  0   1.06 118.37916  -0.70269  1186.93  8893.59 4.19 3.70 -63.4 -0.464 18.50 19.50 02a57493o0113o
57493.284140  19.632  0.971    51   50 o  0   1.03 118.37916  -0.70269   894.58  8308.06 4.29 3.71 -62.4 -0.454 18.44 19.47 02a57493o0147o
57493.302813 -24.020 50.000    -1   45 o  0   0.96 118.37916  -0.70269  2074.31  7725.81 4.01 3.60 -60.8 -0.465 18.40 19.41 02a57493o0182o
57493.319511  20.357  2.268    26   59 o  0   0.70 118.37916  -0.70269  2154.48  7902.63 4.12 3.74 -60.0 -0.449 18.30 19.30 02a57493o0215o
57494.278275 -19.313  1.264   -68   86 o  0   0.83 118.37916  -0.70269  1522.97  8789.86 4.11 3.60 -64.6 -0.482 18.22 19.00 02a57494o0131o
57494.292687 -19.448  1.047   -60   63 o  0   1.01 118.37916  -0.70269  1503.00  8752.48 4.11 3.65 -61.1 -0.486 18.33 19.22 02a57494o0159o
57494.304228 -18.930  2.323   -97  226 o  0   1.04 118.37916  -0.70269  1559.33  8829.59 4.28 3.76 -62.4 -0.501 17.66 18.34 02a57494o0181o
57494.315264 -19.335  1.063   -67   71 o  0   0.86 118.37916  -0.70269  1579.83  8713.18 4.06 3.65 -60.0 -0.480 18.27 19.14 02a57494o0203o
57497.280834 -18.667  0.490  -124   61 o  0   0.96 118.37916  -0.70269  1520.99  8789.92 4.10 3.89 -65.3 -0.453 18.32 19.29 02a57497o0049o
57497.293877 -21.385  5.667   -10   58 o  0   0.91 118.37916  -0.70269  1501.29  8750.56 4.17 3.77 -65.5 -0.456 18.38 19.35 02a57497o0075o
57497.303888  21.992  9.667     6   56 o  0   1.14 118.37916  -0.70269  1558.49  8827.17 4.06 3.82 -70.3 -0.467 18.35 19.30 02a57497o0095o
57497.314171 -22.292 14.556    -4   64 o  0   1.03 118.37916  -0.70269  1579.36  8710.57 4.19 3.74 -61.2 -0.462 18.30 19.22 02a57497o0116o
57499.277754 -21.932 11.583    -6   71 o  0   1.20 118.37916  -0.70269  1513.68  8787.50 4.39 3.72 -58.9 -0.473 18.25 19.13 02a57499o0116o
57499.293232  19.035  0.923    88   82 o  0   0.78 118.37916  -0.70269  1494.59  8746.81 4.26 3.63 -62.0 -0.468 18.22 19.05 02a57499o0145o
57499.303666 -19.856  1.932   -41   80 o  0   0.91 118.37916  -0.70269  1553.77  8823.62 4.00 3.65 -59.5 -0.474 18.22 19.01 02a57499o0165o
57499.313721 -18.778  0.701  -112   78 o  0   1.27 118.37916  -0.70269  1571.50  8706.21 4.21 3.71 -58.3 -0.476 18.15 18.95 02a57499o0184o
57670.650632  17.787  1.075   279  300 o  0   3.05 118.37916  -0.70269  6944.81  9525.47 3.30 3.10 -22.1 -0.535 17.38 17.13 02a57670o0847o
57696.658268 -19.351  3.747   -66  247 c  0   1.47 118.37916  -0.70269  1489.63  7850.25 3.86 3.67  36.7 -0.514 17.58 17.60 02a57696o0920c
57700.635956  20.657  1.773    20   35 o  0   0.66 118.37916  -0.70269  1340.65  7425.17 3.60 3.36  38.5 -0.499 18.87 20.30 02a57700o0627o
57700.655168 -17.941  0.388  -242   94 o  0   1.54 118.37916  -0.70269  1320.41  7383.45 3.61 3.36  31.0 -0.508 18.04 18.62 02a57700o0664o
57704.590931  22.530  8.400     4   30 o  0   0.92 118.37916  -0.70269  9934.61  2421.68 3.88 3.45  73.7 -0.452 18.91 20.11 02a57704o0574o
57704.593952 -22.079  4.733    -5   25 o  0   1.12 118.37916  -0.70269   185.65  2381.06 3.93 3.68  67.4 -0.400 18.94 20.16 02a57704o0579o
57704.607165  21.208  1.868    12   22 o  0   1.06 118.37916  -0.70269   544.90  7984.79 3.53 3.20  43.2 -0.475 19.22 20.65 02a57704o0602o
57704.610116 -21.617  2.696    -8   22 o  0   0.90 118.37916  -0.70269   204.29  2421.07 3.90 3.66  62.1 -0.407 19.26 20.80 02a57704o0607o
57704.626262  20.392  0.827    25   21 o  0   0.97 118.37916  -0.70269   144.84  2343.50 3.88 3.47  75.7 -0.422 19.41 21.03 02a57704o0636o
57704.627421 -21.204  2.079   -12   25 o  0   0.69 118.37916  -0.70269   603.18  8066.12 3.47 3.12  32.5 -0.474 19.39 21.01 02a57704o0638o
57704.639199  20.329  1.024    27   28 o  0   0.54 118.37916  -0.70269   621.73  7948.89 3.53 3.14  39.9 -0.479 19.37 20.96 02a57704o0660o
57704.642055  19.562  0.399    54   22 o  0   1.14 118.37916  -0.70269 10373.62  7988.38 3.58 2.90 -81.3 -0.464 19.35 20.90 02a57704o0665o
57704.655292  18.534  0.700   140   98 o  0   1.11 118.37916  -0.70269   585.22  8009.27 3.32 3.09  36.2 -0.492 18.22 18.68 02a57704o0688o
57704.658075 -19.902  6.430   -40  256 o  0   1.16 118.37916  -0.70269 10336.81  8050.17 3.57 3.03 -81.2 -0.565 17.83 17.87 02a57704o0693o
57712.624215  18.737  0.478   116   56 o  0   0.61 118.37916  -0.70269  2124.93 10510.75 3.69 3.25  11.3 -0.454 18.94 20.23 02a57712o0409o
57712.624725  21.129  2.200    13   28 o  0   0.90 118.37916  -0.70269  6116.36   841.13 3.79 3.73 -42.2 -0.450 18.89 20.16 02a57712o0410o
57712.637869 -20.200  1.015   -30   31 o  0   1.16 118.37916  -0.70269  6099.66   800.81 4.25 4.13 -52.7 -0.420 18.80 20.17 02a57712o0435o
57712.653222 -20.229  1.152   -29   34 o  0   0.79 118.37916  -0.70269  6157.91   879.11 3.83 3.73 -35.3 -0.450 18.77 19.93 02a57712o0463o
57712.665647  18.191  0.813   192  156 o  0   0.83 118.37916  -0.70269  2186.71 10429.13 4.21 3.92  25.3 -0.421 17.39 17.40 02a57712o0486o
57716.621649  20.663  1.064    20   21 c  0   0.89 118.37916  -0.70269  9354.39  8836.33 4.04 3.82 -89.3 -0.419 19.26 21.07 02a57716o0841c
57716.638297  21.108  2.095    13   27 c  0   0.99 118.37916  -0.70269  9336.49  8799.98 4.72 4.49  16.1 -0.375 18.89 20.79 02a57716o0871c
57716.654606  20.074  1.353    34   46 c  0   1.19 118.37916  -0.70269  9396.15  8880.01 4.88 4.63  24.3 -0.360 18.40 19.91 02a57716o0900c
57720.600024 -21.347  1.633   -10   17 c  0   0.93 118.37916  -0.70269  4039.16   653.91 3.93 3.87 -66.1 -0.415 19.69 21.70 02a57720o0076c
57720.606397 -21.063  1.075   -14   15 c  0   0.99 118.37916  -0.70269  9796.69 10375.16 3.80 3.54 -12.0 -0.435 19.67 21.72 02a57720o0088c
57720.615776  22.551  4.900     4   17 c  0   0.75 118.37916  -0.70269  4021.39   614.26 3.93 3.81 -63.2 -0.418 19.68 21.67 02a57720o0106c
57720.628995 -20.512  0.864   -23   20 c  0   1.05 118.37916  -0.70269  9779.69 10338.50 3.83 3.67 -31.2 -0.421 19.50 21.46 02a57720o0129c
57720.630546 -19.465  0.589   -59   35 c  0   1.02 118.37916  -0.70269    64.64 10381.14 4.22 3.58  25.3 -0.465 19.35 21.29 02a57720o0132c
57720.631057 -20.048  0.688   -35   24 c  0   0.76 118.37916  -0.70269  4083.31   697.29 4.00 3.92 -69.1 -0.412 19.37 21.29 02a57720o0133c
57720.639259 -20.183  0.971   -31   30 c  0   1.05 118.37916  -0.70269    83.42 10259.49 4.31 3.70  23.3 -0.452 19.38 21.34 02a57720o0149c
57720.645525  21.038  1.216    14   17 c  0   1.10 118.37916  -0.70269  4103.25   578.40 3.96 3.86 -59.2 -0.410 19.50 21.37 02a57720o0161c
57720.656565 -20.691  1.660   -19   32 c  0   0.79 118.37916  -0.70269  4064.04   633.86 3.99 3.91 -38.3 -0.411 18.93 20.27 02a57720o0181c
57720.657580 -19.677  4.154   -49  203 c  0   0.10 118.37916  -0.70269    45.97 10318.15 4.04 3.41  19.2 -0.459 18.73 19.94 02a57720o0183c
57720.659644  21.105  3.571    13   47 c  0   1.51 118.37916  -0.70269  9877.10 10295.92 3.74 3.48 -37.4 -0.466 18.49 19.47 02a57720o0187c
57736.473812 -18.891  0.577  -101   58 o  0   0.99 118.37916  -0.70269  9074.24  3233.50 3.76 3.32  86.5 -0.448 18.14 18.61 02a57736o0541o
57736.489275  19.248  0.738    73   54 o  0   0.97 118.37916  -0.70269  9094.75  3274.83 3.73 3.23  87.4 -0.452 18.19 18.64 02a57736o0567o
57736.502040 -20.661  2.615   -20   52 o  0   0.96 118.37916  -0.70269  9036.45  3198.23 3.65 3.12  89.3 -0.468 18.21 18.66 02a57736o0590o
57736.515950 -19.858  1.304   -41   54 o  0   0.85 118.37916  -0.70269  9020.83  3309.59 3.68 3.15 -89.2 -0.461 18.22 18.67 02a57736o0615o
57736.527658  19.971  1.393    37   52 o  0   1.03 118.37916  -0.70269  9061.39  3255.23 3.66 3.17 -88.3 -0.459 18.23 18.68 02a57736o0637o
57743.578769  20.925  1.455    16   22 o  0   0.94 118.37916  -0.70269   478.47  7548.41 3.72 3.46  46.3 -0.471 19.21 20.80 02a57743o0767o
