###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57298.323250  21.962  4.000     6   24 o  0   1.02 332.39126 -14.86990  3216.97 10357.72 4.39 3.69 -49.2 -0.441 19.03 20.67 02a57298o0189o
57298.323881  19.938  0.743    38   29 o  0   1.01 332.39126 -14.86990  3910.13   620.15 5.05 3.22  -6.6 -0.479 19.07 20.73 02a57298o0190o
57298.344069  20.205  0.839    30   25 o  0   0.83 332.39126 -14.86990  3210.05 10355.96 4.48 3.72 -50.2 -0.426 19.04 20.71 02a57298o0221o
57298.346859  20.606  1.444    21   30 o  0   0.95 332.39126 -14.86990  3905.90   624.40 5.04 3.56 -11.0 -0.515 19.07 20.71 02a57298o0225o
57298.361125  20.609  1.350    21   28 o  0   1.02 332.39126 -14.86990  2459.67  2072.38 4.74 3.59 -23.3 -0.487 18.96 20.50 02a57298o0246o
57298.388821 -21.519  3.444    -9   31 o  0   1.13 332.39126 -14.86990  2458.94  2074.16 4.61 3.44 -23.7 -0.504 18.85 20.26 02a57298o0288o
57304.306345 -21.436  2.286   -10   22 c  0   0.99 332.39126 -14.86990  3212.88 10347.22 4.40 4.19 -65.5 -0.374 19.00 21.03 02a57304o0160c
57304.309530  21.003  1.833    14   26 c  0   1.02 332.39126 -14.86990  3913.43   612.38 4.77 3.94   3.4 -0.474 19.25 21.25 02a57304o0165c
57304.328774 -21.075  1.800   -14   24 c  0   1.36 332.39126 -14.86990  3916.19   621.19 5.05 4.05  -6.8 -0.489 19.18 21.22 02a57304o0194c
57304.329405  21.591  2.714     8   23 c  0   1.24 332.39126 -14.86990  3916.71   621.37 4.85 4.00  -4.6 -0.472 19.30 21.33 02a57304o0195c
57304.332231 -21.942  3.400    -6   21 c  0   1.02 332.39126 -14.86990  3213.88 10351.49 4.46 3.99 -68.1 -0.387 19.11 21.12 02a57304o0199c
57304.364582  20.814  1.267    17   22 c  0   0.84 332.39126 -14.86990  2464.22  2066.77 4.92 3.87 -22.6 -0.442 19.25 21.22 02a57304o0248c
57304.366480  20.179  0.786    31   24 c  0   0.65 332.39126 -14.86990  2464.23  2066.64 4.74 3.82 -27.6 -0.458 19.25 21.23 02a57304o0251c
57308.298378 -19.927  0.625   -39   24 c  0   0.95 332.39126 -14.86990  3966.40   620.55 5.70 3.96  -7.6 -0.460 19.33 21.27 02a57308o0157c
57308.300960 -20.663  1.050   -20   21 c  0   0.80 332.39126 -14.86990  3265.18 10355.33 4.75 4.13 -57.4 -0.391 19.30 21.27 02a57308o0161c
57308.322637 -21.492  2.571    -9   24 c  0   1.17 332.39126 -14.86990  3968.24   629.54 5.77 4.27  -8.6 -0.469 19.30 21.27 02a57308o0193c
57308.327401  19.696  0.431    48   21 c  0   0.88 332.39126 -14.86990  3264.19 10355.95 4.82 4.17 -53.0 -0.383 19.27 21.22 02a57308o0200c
57308.334390 -21.095  1.727   -13   23 c  0   0.96 332.39126 -14.86990  2517.26  2072.24 5.51 4.21 -22.3 -0.423 19.27 21.23 02a57308o0211c
57308.360715 -22.958  8.500    -2   20 c  0   1.08 332.39126 -14.86990  2517.94  2074.51 5.48 4.17 -22.5 -0.424 19.26 21.21 02a57308o0251c
57311.291802 -19.401  0.432   -63   27 c  0   0.96 332.39126 -14.86990  3952.06   621.66 6.18 4.01  -7.0 -0.473 19.26 21.15 02a57311o0165c
57311.293709  22.395  5.750     4   23 c  0   0.96 332.39126 -14.86990  3252.39 10357.93 4.53 3.89 -61.8 -0.437 19.23 21.11 02a57311o0168c
57311.313999  20.654  1.286    20   26 c  0   1.28 332.39126 -14.86990  3949.21   627.60 6.16 4.15  -9.0 -0.468 19.28 21.21 02a57311o0199c
57311.316724 -20.767  1.222   -18   22 c  0   0.83 332.39126 -14.86990  3250.87 10361.39 4.77 4.00 -56.5 -0.413 19.25 21.16 02a57311o0203c
57311.331774 -19.937  0.613   -38   24 c  0   0.92 332.39126 -14.86990  2506.74  2078.44 5.58 4.07 -21.8 -0.470 19.29 21.20 02a57311o0225c
57311.361637  21.516  2.857     9   26 c  0   0.89 332.39126 -14.86990  2501.69  2080.01 5.71 4.07 -22.0 -0.462 19.26 21.18 02a57311o0269c
57321.264636 -19.075  0.615   -85   52 o  0   1.28 332.39126 -14.86990  3292.63 10363.09 4.50 3.48 -64.7 -0.538 17.99 18.74 02a57321o0124o
57321.283452  19.254  0.746    72   54 o  0   1.15 332.39126 -14.86990  3300.95 10367.58 4.47 3.66 -58.5 -0.489 18.07 18.84 02a57321o0152o
57322.327971 -18.233  0.593  -185  110 o  0   1.01 332.39126 -14.86990  4008.10   644.83 6.69 4.81 -12.9 -0.488 17.51 18.31 02a57322o0300o
57322.350038 -17.995  0.761  -230  175 o  0   0.93 332.39126 -14.86990  4014.28   643.72 6.00 3.82  -9.6 -0.526 17.38 17.94 02a57322o0334o
57322.376646 -19.175  1.091   -78   85 o  0   1.17 332.39126 -14.86990  2570.18  2092.40 6.39 4.72 -24.0 -0.402 17.59 18.36 02a57322o0375o
57329.262429 -21.297  3.100   -11   34 o  0   1.09 332.39126 -14.86990  3352.96 10383.25 4.74 3.40 -70.4 -0.436 18.74 20.35 02a57329o0103o
57329.263059  19.902  1.227    40   49 o  0   0.98 332.39126 -14.86990  4052.93   651.28 6.66 3.85  -6.6 -0.414 18.76 20.36 02a57329o0104o
57329.280099  20.776  2.133    18   38 o  0   0.78 332.39126 -14.86990  3352.76 10386.84 4.82 3.35 -65.4 -0.482 18.69 20.26 02a57329o0131o
57329.281360  19.944  1.316    38   50 o  0   1.00 332.39126 -14.86990  4052.20   653.23 6.89 4.36 -10.1 -0.437 18.69 20.28 02a57329o0133o
57329.304079 -19.272  0.575   -71   41 o  0   1.15 332.39126 -14.86990  2608.53  2105.06 6.36 4.42 -25.0 -0.479 18.70 20.22 02a57329o0169o
