objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance
PSO J332.3912-14.8697,-999,-999,-999,90153323911726695,3586709000142146,440152543605246,0,12737865368575,9015,1,1047,22,0.0714187678614806,3586709,102481,3,1343750144,0,160,332.39117177,-14.86972132,0.0010000000474974513,0.0010000000474974513,332.39117177,-14.86972132,0.0010000000474974513,0.0010000000474974513,,,,,55930.62273148,-999.0,0.8564572375994856,-0.4479130681692065,-0.25662206360074763,329.07776531906757,-3.2835017762911245,42.602091989553394,-50.4809849829492,-999,1,0,0,0,0,0,0,3785603000003736,1,0,5392,2523033010844996880,3789438,332.39117211,-14.86972067,0.17765800654888153,0.1700340062379837,55884.1458846,23.989999771118164,0.31447601318359375,22.970399856567383,0.013434000313282013,-999.0,-999.0,35651585,4,196608,16,3222.199951171875,5003.6201171875,0.7106320261955261,0.6801369786262512,1.3327900171279907,1.289870023727417,40.68659973144531,0.28063100576400757,-999.0,0.9987019896507263,0.9987019896507263,1.3624999523162842,-999.0,-999.0,-999.0,-999.0,-999.0,9.204920274896722e-07,2.894720125823369e-07,2.3541499558632495e-06,3.1626299801246205e-08,0.904075026512146,3.25,-999.0,-999.0,-999.0,903.0,-999.0,1.7779299810172233e-08,4.604299874699791e-07,24.98349952697754,0.25,5392,2523037404596540688,3805806,332.39118066,-14.86969937,0.09700389951467514,0.09113830327987671,55695.5712659,23.46739959716797,0.1868250072002411,23.26759910583496,0.013767000287771225,23.407800674438477,0.23849299550056458,35651585,0,196608,21,3222.050048828125,5003.919921875,0.3880159854888916,0.3645539879798889,1.149209976196289,1.0515300035476685,-2.272629976272583,0.608564019203186,0.3452700078487396,0.9986370205879211,0.9986370205879211,1.1847200393676758,0.2630159854888916,-0.009359920397400856,0.1959719955921173,0.846642017364502,0.40012800693511963,1.4894800415277132e-06,2.782730064154748e-07,1.790379997146374e-06,2.4647599516924856e-08,0.8974570035934448,3.0,1.5735799934191164e-06,3.75288010445729e-07,2.1166000366210938,1120.0,0.9438040256500244,2.5009899928818413e-08,4.949869776282867e-07,24.996700286865234,0.25,5392,2523043455668589840,3828348,332.39117177,-14.86972132,0.14742599427700043,0.13903799653053284,56496.5361019,23.949899673461914,0.32737499475479126,23.150400161743164,0.008685000240802765,-999.0,-999.0,35651585,4,196608,29,3222.199951171875,5003.6201171875,0.5897060036659241,0.5561529994010925,1.017899990081787,0.9830989837646484,82.22810363769531,0.7573230266571045,-999.0,0.9964240193367004,0.9964240193367004,1.27593994140625,-999.0,-999.0,-999.0,-999.0,-999.0,9.550400363877998e-07,3.1265699362847954e-07,1.994560079765506e-06,1.732279919508528e-08,0.872169017791748,2.5,-999.0,-999.0,-999.0,2610.0,-999.0,5.470489838899084e-08,5.485600240717758e-07,25.0132999420166,0.25,5392,2523037777990259984,3807197,332.39117138,-14.86972154,0.16606999933719635,0.1590760052204132,55747.8840585,22.937999725341797,0.36866000294685364,23.540800094604492,0.02010500058531761,-999.0,-999.0,35651585,4,196608,12,3222.199951171875,5003.6201171875,0.6642789840698242,0.6363059878349304,1.064039945602417,1.0285899639129639,-71.9666976928711,0.6006140112876892,-999.0,0.9983699917793274,0.9983699917793274,1.3212900161743164,-999.0,-999.0,-999.0,-999.0,-999.0,2.4255100470327307e-06,8.941880196289276e-07,1.3921900290370104e-06,2.7990299855673584e-08,0.8839020133018494,2.75,-999.0,-999.0,-999.0,690.0,-999.0,1.5162699540383073e-08,1.5196900449154782e-06,25.01799964904785,0.25,5392,2523054112556193040,3868048,332.3911708,-14.86972303,0.3631579875946045,0.3503440022468567,55828.976418,22.603300094604492,0.8042259812355042,21.79159927368164,0.009600000455975533,-999.0,-999.0,35651585,4,196608,10,3222.199951171875,5003.6201171875,1.4526300430297852,1.401379942893982,1.1634399890899658,1.1340199708938599,-81.84159851074219,0.7032589912414551,-999.0,0.9980530142784119,0.9980530142784119,1.203950047492981,-999.0,-999.0,-999.0,-999.0,-999.0,3.3011599498422584e-06,2.6548800633463543e-06,6.972129995119758e-06,6.69357973492879e-08,0.8839020133018494,2.75,-999.0,-999.0,-999.0,640.0,-999.0,1.548190056155363e-07,4.056939815200167e-06,25.03230094909668,0.25,0.0001979859079912535
