###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57847.619418 -19.963  0.699   -38   26 c  0   1.07 244.72542 -35.90761  3221.45  8836.32 3.90 3.66  20.0 -0.467 18.65 20.24 02a57847o0753c
57847.635137  20.832  2.027    17   34 c  0   1.11 244.72542 -35.90761  3270.97  8912.89 3.89 3.64  21.3 -0.450 18.43 19.77 02a57847o0783c
57859.576736  19.829  1.276    42   54 o  0   1.30 244.72542 -35.90761  1049.28  7273.45 3.52 3.37  67.2 -0.488 17.61 18.08 02a57859o0694o
57859.591842  19.670  1.181    49   58 o  0   1.31 244.72542 -35.90761  1020.75  7233.96 3.63 3.47  74.1 -0.472 17.56 18.07 02a57859o0723o
57859.606431  20.106  1.882    33   62 o  0   1.25 244.72542 -35.90761  1084.74  7311.95 3.66 3.49  77.7 -0.470 17.54 18.03 02a57859o0751o
57859.619556  22.455 17.111     4   65 o  0   0.77 244.72542 -35.90761  1104.94  7193.62 3.58 3.39  82.3 -0.483 17.52 17.96 02a57859o0776o
57863.606676  20.530  1.362    22   30 c  0   1.09 244.72542 -35.90761  4542.95   363.96 3.93 3.78  -4.7 -0.453 18.39 19.59 02a57863o0710c
57863.619267 -20.110  1.086   -33   36 c  0   0.97 244.72542 -35.90761  4530.24   323.10 3.86 3.73  -5.4 -0.452 18.33 19.48 02a57863o0734c
57863.631379  20.450  2.660    24   64 c  0   1.08 244.72542 -35.90761  4594.67   400.29 3.85 3.72  -5.3 -0.463 17.72 18.35 02a57863o0757c
57871.546699  20.459  0.615    24   15 c  0   0.97 244.72542 -35.90761  4604.36  8939.17 2.76 2.46  10.3 -0.452 19.30 20.26 02a57871o0461c
57871.562489  19.876  0.348    41   14 c  0   1.04 244.72542 -35.90761  4591.63  8899.89 2.74 2.51  15.4 -0.452 19.27 20.23 02a57871o0491c
57871.578239  20.371  0.548    26   14 c  0   1.02 244.72542 -35.90761  4656.91  8975.52 2.61 2.49   9.9 -0.459 19.27 20.20 02a57871o0521c
57879.543622  20.850  1.636    17   27 o  0   1.20 244.72542 -35.90761   968.58  8381.05 2.43 2.40  24.6 -0.481 18.76 19.44 02a57879o0613o
57879.559344  20.982  0.980    15   14 o  0   2.05 244.72542 -35.90761  1034.36  8457.74 2.53 2.49 -73.0 -0.477 18.90 19.82 02a57879o0643o
57879.575142  22.341  4.333     4   18 o  0   1.25 244.72542 -35.90761  1054.04  8339.64 2.30 2.24   5.5 -0.483 19.06 20.02 02a57879o0673o
57879.590940 -21.225  1.279   -12   15 o  0   1.33 244.72542 -35.90761  1025.28  8396.97 2.24 2.14  14.9 -0.477 18.96 20.03 02a57879o0703o
57887.509076 -21.389  7.288   -10   74 o  0   1.20 244.72542 -35.90761  2494.11  8727.44 2.76 2.71 -89.2 -0.511 18.23 18.69 02a57887o0255o
57887.535833  20.024  2.336    36   83 o  0   1.03 244.72542 -35.90761  2547.12  8762.15 2.55 2.50 -73.6 -0.543 18.15 18.57 02a57887o0306o
57891.521601  20.266  0.712    28   20 o  0   1.88 244.72542 -35.90761  1076.46  8061.71 2.35 2.09  66.9 -0.457 18.86 19.50 02a57891o0257o
57891.536805 -23.537 17.462    -1   24 o  0   1.07 244.72542 -35.90761  1144.06  8139.22 2.39 2.10  82.0 -0.449 18.83 19.49 02a57891o0286o
57891.551965 -21.077  1.825   -14   25 o  0   1.38 244.72542 -35.90761  1163.98  8018.45 2.44 2.10  84.3 -0.454 18.78 19.42 02a57891o0315o
57895.488185  21.055  0.922    14   13 c  0   1.33 244.72542 -35.90761  1836.84  9922.82 2.83 2.63  -3.6 -0.451 19.36 21.03 02a57895o0482c
57895.497124 -19.813  0.436   -43   19 c  0   1.13 244.72542 -35.90761  4848.52   261.55 3.99 2.89  31.3 -0.483 19.43 21.09 02a57895o0499c
